creationDate|Forum.id|Person.id|type
2012-05-17T19:59:24.966Z|68719476752|24189255811081|HAS_MEMBER
2011-11-07T22:05:20.543Z|19|2199023255594|HAS_MEMBER
2012-06-14T05:43:35.817Z|19|26388279066655|HAS_MEMBER
2012-06-29T17:45:44.905Z|19|28587302322204|HAS_MEMBER
2011-05-23T06:01:16.143Z|549755813908|2199023255594|HAS_MEMBER
2012-02-03T03:26:41.722Z|549755813908|26388279066655|HAS_MEMBER
2012-03-30T10:11:22.788Z|549755813908|28587302322180|HAS_MEMBER
2012-04-08T11:48:04.301Z|549755813908|28587302322204|HAS_MEMBER
2012-01-20T18:01:57.397Z|824633720853|2199023255594|HAS_MEMBER
2012-03-30T10:11:22.788Z|824633720853|28587302322180|HAS_MEMBER
2012-04-08T11:48:04.301Z|824633720853|28587302322204|HAS_MEMBER
2011-12-11T15:06:58.776Z|755914244118|2199023255594|HAS_MEMBER
2012-02-03T03:26:41.722Z|755914244118|26388279066655|HAS_MEMBER
2012-03-30T10:11:22.788Z|755914244118|28587302322180|HAS_MEMBER
2012-04-08T11:48:04.301Z|755914244118|28587302322204|HAS_MEMBER
2011-07-10T15:36:50.808Z|618475290647|2199023255594|HAS_MEMBER
2012-03-30T10:11:22.788Z|618475290647|28587302322180|HAS_MEMBER
2012-04-08T11:48:04.301Z|618475290647|28587302322204|HAS_MEMBER
2012-08-29T16:42:47.593Z|1030792151064|2199023255594|HAS_MEMBER
2012-08-29T16:42:47.593Z|1030792151064|26388279066655|HAS_MEMBER
2012-08-29T16:42:47.593Z|1030792151064|28587302322180|HAS_MEMBER
2011-03-13T14:23:04.931Z|481036337177|2199023255594|HAS_MEMBER
2012-02-03T03:26:41.722Z|481036337177|26388279066655|HAS_MEMBER
2012-04-08T11:48:04.301Z|481036337177|28587302322204|HAS_MEMBER
2010-06-22T06:17:23.975Z|137438953498|2199023255594|HAS_MEMBER
2012-03-30T10:11:22.788Z|137438953498|28587302322180|HAS_MEMBER
2010-11-14T23:07:57.147Z|343597383707|2199023255594|HAS_MEMBER
2012-02-03T03:26:41.722Z|343597383707|26388279066655|HAS_MEMBER
2012-03-30T10:11:22.788Z|343597383707|28587302322180|HAS_MEMBER
2012-04-08T11:48:04.301Z|343597383707|28587302322204|HAS_MEMBER
2012-02-03T03:26:41.722Z|343597383708|26388279066655|HAS_MEMBER
2012-03-30T10:11:22.788Z|343597383708|28587302322180|HAS_MEMBER
2012-04-08T11:48:04.301Z|343597383708|28587302322204|HAS_MEMBER
2010-05-15T21:53:10.622Z|137438953501|2199023255594|HAS_MEMBER
2012-03-30T10:11:22.788Z|137438953501|28587302322180|HAS_MEMBER
2012-04-08T11:48:04.301Z|137438953501|28587302322204|HAS_MEMBER
2012-02-03T03:26:41.722Z|137438953502|26388279066655|HAS_MEMBER
2012-03-30T10:11:22.788Z|137438953502|28587302322180|HAS_MEMBER
2012-02-03T03:26:41.722Z|481036337183|26388279066655|HAS_MEMBER
2012-04-08T11:48:04.301Z|481036337183|28587302322204|HAS_MEMBER
2011-01-28T04:20:49.627Z|412316860448|2199023255594|HAS_MEMBER
2012-03-30T10:11:22.788Z|412316860448|28587302322180|HAS_MEMBER
2012-04-08T11:48:04.301Z|412316860448|28587302322204|HAS_MEMBER
2012-02-03T03:26:41.722Z|687194767393|26388279066655|HAS_MEMBER
2012-04-08T11:48:04.301Z|687194767393|28587302322204|HAS_MEMBER
2010-07-22T19:50:51.336Z|206158430242|2199023255594|HAS_MEMBER
2012-02-03T03:26:41.722Z|206158430242|26388279066655|HAS_MEMBER
2012-03-30T10:11:22.788Z|206158430242|28587302322180|HAS_MEMBER
2012-04-08T11:48:04.301Z|206158430242|28587302322204|HAS_MEMBER
2012-02-03T03:26:41.722Z|618475290659|26388279066655|HAS_MEMBER
2012-03-30T10:11:22.788Z|618475290659|28587302322180|HAS_MEMBER
2010-07-25T17:47:00.767Z|206158430244|2199023255594|HAS_MEMBER
2012-02-03T03:26:41.722Z|206158430244|26388279066655|HAS_MEMBER
2012-03-30T10:11:22.788Z|206158430244|28587302322180|HAS_MEMBER
2012-04-08T11:48:04.301Z|206158430244|28587302322204|HAS_MEMBER
2010-07-23T04:56:09.665Z|206158430245|2199023255594|HAS_MEMBER
2012-02-03T03:26:41.722Z|206158430245|26388279066655|HAS_MEMBER
2012-04-08T11:48:04.301Z|206158430245|28587302322204|HAS_MEMBER
2010-03-25T19:47:07.026Z|68719476774|2199023255594|HAS_MEMBER
2012-02-03T03:26:41.722Z|68719476774|26388279066655|HAS_MEMBER
2012-04-08T11:48:04.301Z|68719476774|28587302322204|HAS_MEMBER
2012-01-04T10:16:02.478Z|755914244135|2199023255594|HAS_MEMBER
2012-02-03T03:26:41.722Z|755914244135|26388279066655|HAS_MEMBER
2012-03-30T10:11:22.788Z|755914244135|28587302322180|HAS_MEMBER
2012-04-08T11:48:04.301Z|755914244135|28587302322204|HAS_MEMBER
2012-02-03T03:26:41.722Z|824633720872|26388279066655|HAS_MEMBER
2012-03-30T10:11:22.788Z|824633720872|28587302322180|HAS_MEMBER
2012-04-08T11:48:04.301Z|824633720872|28587302322204|HAS_MEMBER
2012-03-17T02:47:30.324Z|893353197609|2199023255594|HAS_MEMBER
2012-03-30T10:11:22.788Z|893353197609|28587302322180|HAS_MEMBER
2012-07-04T01:34:31.380Z|962072674346|2199023255594|HAS_MEMBER
2012-07-04T01:34:31.380Z|962072674346|26388279066655|HAS_MEMBER
2012-07-04T01:34:31.380Z|962072674346|28587302322180|HAS_MEMBER
2012-07-04T01:34:31.380Z|962072674346|28587302322204|HAS_MEMBER
2011-01-11T21:15:53.167Z|412316860459|2199023255594|HAS_MEMBER
2012-02-03T03:26:41.722Z|412316860459|26388279066655|HAS_MEMBER
2012-03-30T10:11:22.788Z|412316860459|28587302322180|HAS_MEMBER
2012-04-08T11:48:04.301Z|412316860459|28587302322204|HAS_MEMBER
2012-03-30T10:11:22.788Z|68719476780|28587302322180|HAS_MEMBER
2012-04-08T11:48:04.301Z|68719476780|28587302322204|HAS_MEMBER
2012-03-08T22:17:27.324Z|893353197613|2199023255594|HAS_MEMBER
2012-03-08T22:17:27.324Z|893353197613|26388279066655|HAS_MEMBER
2012-04-08T11:48:04.301Z|893353197613|28587302322204|HAS_MEMBER
2012-04-08T11:48:04.301Z|687194767406|28587302322204|HAS_MEMBER
2011-09-10T05:08:51.579Z|687194767407|2199023255594|HAS_MEMBER
2012-03-30T10:11:22.788Z|687194767407|28587302322180|HAS_MEMBER
2011-03-06T19:13:49.912Z|481036337200|2199023255594|HAS_MEMBER
2012-02-03T03:26:41.722Z|481036337200|26388279066655|HAS_MEMBER
2012-03-30T10:11:22.788Z|481036337200|28587302322180|HAS_MEMBER
2012-04-08T11:48:04.301Z|481036337200|28587302322204|HAS_MEMBER
2010-12-19T04:54:16.285Z|343597383729|2199023255594|HAS_MEMBER
2012-02-03T03:26:41.722Z|343597383729|26388279066655|HAS_MEMBER
2012-03-30T10:11:22.788Z|343597383729|28587302322180|HAS_MEMBER
2012-04-08T11:48:04.301Z|343597383729|28587302322204|HAS_MEMBER
2011-08-23T09:53:11.426Z|618475290674|2199023255594|HAS_MEMBER
2012-02-03T03:26:41.722Z|618475290674|26388279066655|HAS_MEMBER
2012-03-30T10:11:22.788Z|618475290674|28587302322180|HAS_MEMBER
2012-04-08T11:48:04.301Z|618475290674|28587302322204|HAS_MEMBER
2012-02-03T03:26:41.722Z|137438953523|26388279066655|HAS_MEMBER
2012-03-30T10:11:22.788Z|137438953523|28587302322180|HAS_MEMBER
2012-04-08T11:48:04.301Z|137438953523|28587302322204|HAS_MEMBER
2012-02-03T03:26:41.722Z|618475290676|26388279066655|HAS_MEMBER
2012-03-30T10:11:22.788Z|618475290676|28587302322180|HAS_MEMBER
2012-04-08T11:48:04.301Z|618475290676|28587302322204|HAS_MEMBER
2012-02-03T03:26:41.722Z|755914244149|26388279066655|HAS_MEMBER
2012-04-08T11:48:04.301Z|755914244149|28587302322204|HAS_MEMBER
2012-09-08T16:48:23.698Z|893353197623|2199023255594|HAS_MEMBER
2012-07-18T04:25:29.221Z|893353197623|10995116277782|HAS_MEMBER
2012-07-20T14:51:28.160Z|893353197623|13194139533352|HAS_MEMBER
2012-04-18T16:46:55.284Z|893353197623|17592186044443|HAS_MEMBER
2012-07-19T13:47:31.535Z|893353197623|24189255811081|HAS_MEMBER
2012-05-06T17:03:10.793Z|893353197623|26388279066641|HAS_MEMBER
2012-04-25T09:34:29.949Z|893353197623|26388279066668|HAS_MEMBER
2012-08-23T05:27:50.596Z|893353197623|28587302322204|HAS_MEMBER
