creationDate|Person.id|Tag.id
2010-04-18T01:27:21.494+00:00|2199023255573|3
2010-04-18T01:27:21.494+00:00|2199023255573|1189
2010-04-18T01:27:21.494+00:00|2199023255573|1676
2010-04-18T01:27:21.494+00:00|2199023255573|2785
2010-04-18T01:27:21.494+00:00|2199023255573|2806
2010-04-18T01:27:21.494+00:00|2199023255573|2931
2010-04-18T01:27:21.494+00:00|2199023255573|3072
2010-04-18T01:27:21.494+00:00|2199023255573|3114
2010-04-18T01:27:21.494+00:00|2199023255573|5736
2010-04-18T01:27:21.494+00:00|2199023255573|5753
2010-04-18T01:27:21.494+00:00|2199023255573|8143
2011-11-07T16:24:26.837+00:00|24189255811109|6
2011-11-07T16:24:26.837+00:00|24189255811109|449
2011-11-07T16:24:26.837+00:00|24189255811109|543
2011-11-07T16:24:26.837+00:00|24189255811109|588
2011-11-07T16:24:26.837+00:00|24189255811109|590
2011-11-07T16:24:26.837+00:00|24189255811109|594
2011-11-07T16:24:26.837+00:00|24189255811109|808
2011-11-07T16:24:26.837+00:00|24189255811109|978
2011-11-07T16:24:26.837+00:00|24189255811109|1164
2011-11-07T16:24:26.837+00:00|24189255811109|1177
2011-11-07T16:24:26.837+00:00|24189255811109|1180
2011-11-07T16:24:26.837+00:00|24189255811109|1184
2011-11-07T16:24:26.837+00:00|24189255811109|1191
2011-11-07T16:24:26.837+00:00|24189255811109|1205
2011-11-07T16:24:26.837+00:00|24189255811109|1454
2011-11-07T16:24:26.837+00:00|24189255811109|1617
2011-11-07T16:24:26.837+00:00|24189255811109|1674
2011-11-07T16:24:26.837+00:00|24189255811109|1940
2011-11-07T16:24:26.837+00:00|24189255811109|2054
2011-11-07T16:24:26.837+00:00|24189255811109|2781
2011-11-07T16:24:26.837+00:00|24189255811109|2837
2011-11-07T16:24:26.837+00:00|24189255811109|2872
2011-11-07T16:24:26.837+00:00|24189255811109|6368
2011-11-07T16:24:26.837+00:00|24189255811109|6945
2011-11-07T16:24:26.837+00:00|24189255811109|6964
2011-11-07T16:24:26.837+00:00|24189255811109|7380
2011-11-07T16:24:26.837+00:00|24189255811109|7509
2011-11-07T16:24:26.837+00:00|24189255811109|9058
2011-11-07T16:24:26.837+00:00|24189255811109|9177
2011-11-07T16:24:26.837+00:00|24189255811109|9474
2011-11-07T16:24:26.837+00:00|24189255811109|9479
2011-11-07T16:24:26.837+00:00|24189255811109|11379
2011-11-07T16:24:26.837+00:00|24189255811109|11408
2011-11-07T16:24:26.837+00:00|24189255811109|11531
2011-11-07T16:24:26.837+00:00|24189255811109|11622
2011-11-07T16:24:26.837+00:00|24189255811109|11625
2011-11-07T16:24:26.837+00:00|24189255811109|11628
2011-11-07T16:24:26.837+00:00|24189255811109|11742
2010-03-24T18:14:04.882+00:00|2199023255557|65
2010-03-24T18:14:04.882+00:00|2199023255557|2123
2010-03-24T18:14:04.882+00:00|2199023255557|3111
2010-03-24T18:14:04.882+00:00|2199023255557|7407
2010-03-24T18:14:04.882+00:00|2199023255557|8736
