creationDate|Person.id|Tag.id
2012-06-26T12:37:35.179+00:00|30786325577740|1524
2012-06-26T12:37:35.179+00:00|30786325577740|2041
2012-06-26T12:37:35.179+00:00|30786325577740|14812
2012-02-26T23:41:53.145+00:00|26388279066668|545
2012-02-26T23:41:53.145+00:00|26388279066668|809
2012-02-26T23:41:53.145+00:00|26388279066668|1021
2012-02-26T23:41:53.145+00:00|26388279066668|1173
2012-02-26T23:41:53.145+00:00|26388279066668|1195
2012-02-26T23:41:53.145+00:00|26388279066668|1201
2012-02-26T23:41:53.145+00:00|26388279066668|1988
2012-02-26T23:41:53.145+00:00|26388279066668|1997
2012-02-26T23:41:53.145+00:00|26388279066668|1999
2012-02-26T23:41:53.145+00:00|26388279066668|2049
2012-02-26T23:41:53.145+00:00|26388279066668|2075
2012-02-26T23:41:53.145+00:00|26388279066668|2819
2012-02-26T23:41:53.145+00:00|26388279066668|5191
2012-02-26T23:41:53.145+00:00|26388279066668|5192
2012-02-26T23:41:53.145+00:00|26388279066668|6413
2012-02-26T23:41:53.145+00:00|26388279066668|7604
2012-04-08T11:47:54.301+00:00|28587302322204|6
2012-04-08T11:47:54.301+00:00|28587302322204|588
2012-04-08T11:47:54.301+00:00|28587302322204|1021
2012-04-08T11:47:54.301+00:00|28587302322204|1767
2012-04-08T11:47:54.301+00:00|28587302322204|1940
2012-04-08T11:47:54.301+00:00|28587302322204|1995
2012-04-08T11:47:54.301+00:00|28587302322204|2018
2012-04-08T11:47:54.301+00:00|28587302322204|5174
2012-04-08T11:47:54.301+00:00|28587302322204|6413
2012-04-08T11:47:54.301+00:00|28587302322204|7328
2012-04-08T11:47:54.301+00:00|28587302322204|9170
2012-04-08T11:47:54.301+00:00|28587302322204|11695
2012-04-08T11:47:54.301+00:00|28587302322204|12002
2012-01-16T00:09:40.120+00:00|26388279066658|458
2012-01-16T00:09:40.120+00:00|26388279066658|790
2012-01-16T00:09:40.120+00:00|26388279066658|1200
2012-01-16T00:09:40.120+00:00|26388279066658|2033
2012-01-16T00:09:40.120+00:00|26388279066658|2789
2012-01-16T00:09:40.120+00:00|26388279066658|2790
2012-01-16T00:09:40.120+00:00|26388279066658|2871
2012-01-16T00:09:40.120+00:00|26388279066658|2932
2012-01-16T00:09:40.120+00:00|26388279066658|4966
2012-01-16T00:09:40.120+00:00|26388279066658|7005
