creationDate|Person.id|Tag.id
2011-12-29T07:56:39.032+00:00|24189255811081|132
2011-12-29T07:56:39.032+00:00|24189255811081|140
2011-12-29T07:56:39.032+00:00|24189255811081|295
2011-12-29T07:56:39.032+00:00|24189255811081|573
2011-12-29T07:56:39.032+00:00|24189255811081|595
2011-12-29T07:56:39.032+00:00|24189255811081|596
2011-12-29T07:56:39.032+00:00|24189255811081|781
2011-12-29T07:56:39.032+00:00|24189255811081|798
2011-12-29T07:56:39.032+00:00|24189255811081|806
2011-12-29T07:56:39.032+00:00|24189255811081|1181
2011-12-29T07:56:39.032+00:00|24189255811081|1532
2011-12-29T07:56:39.032+00:00|24189255811081|1765
2011-12-29T07:56:39.032+00:00|24189255811081|1996
2011-12-29T07:56:39.032+00:00|24189255811081|2050
2011-12-29T07:56:39.032+00:00|24189255811081|2072
2011-12-29T07:56:39.032+00:00|24189255811081|2088
2011-12-29T07:56:39.032+00:00|24189255811081|2779
2011-12-29T07:56:39.032+00:00|24189255811081|2783
2011-12-29T07:56:39.032+00:00|24189255811081|2827
2011-12-29T07:56:39.032+00:00|24189255811081|2831
2011-12-29T07:56:39.032+00:00|24189255811081|2932
2011-12-29T07:56:39.032+00:00|24189255811081|2934
2011-12-29T07:56:39.032+00:00|24189255811081|2945
2011-12-29T07:56:39.032+00:00|24189255811081|2949
2011-12-29T07:56:39.032+00:00|24189255811081|2968
2011-12-29T07:56:39.032+00:00|24189255811081|3001
2011-12-29T07:56:39.032+00:00|24189255811081|3029
2011-12-29T07:56:39.032+00:00|24189255811081|3092
2011-12-29T07:56:39.032+00:00|24189255811081|4899
2011-12-29T07:56:39.032+00:00|24189255811081|4990
2011-12-29T07:56:39.032+00:00|24189255811081|5129
2011-12-29T07:56:39.032+00:00|24189255811081|6360
2011-12-29T07:56:39.032+00:00|24189255811081|6940
2011-12-29T07:56:39.032+00:00|24189255811081|7012
2011-12-29T07:56:39.032+00:00|24189255811081|7283
2011-12-29T07:56:39.032+00:00|24189255811081|7350
2011-12-29T07:56:39.032+00:00|24189255811081|9098
2011-12-29T07:56:39.032+00:00|24189255811081|10298
2011-12-29T07:56:39.032+00:00|24189255811081|10987
2011-12-29T07:56:39.032+00:00|24189255811081|11356
2011-12-29T07:56:39.032+00:00|24189255811081|11633
2011-12-29T07:56:39.032+00:00|24189255811081|11855
2010-09-27T09:37:30.742+00:00|8796093022249|1410
2010-09-27T09:37:30.742+00:00|8796093022249|1671
2010-09-27T09:37:30.742+00:00|8796093022249|2780
2010-09-27T09:37:30.742+00:00|8796093022249|2918
2010-09-27T09:37:30.742+00:00|8796093022249|5184
2010-09-27T09:37:30.742+00:00|8796093022249|6950
2010-09-27T09:37:30.742+00:00|8796093022249|9209
2010-09-27T09:37:30.742+00:00|8796093022249|15209
