creationDate|Person.id|Tag.id
2011-07-26T21:41:34.142+00:00|19791209299968|410
2010-01-31T13:13:03.929+00:00|16|4843
2010-11-25T20:18:45.744+00:00|10995116277808|590
2010-11-25T20:18:45.744+00:00|10995116277808|777
2010-11-25T20:18:45.744+00:00|10995116277808|1747
2010-11-25T20:18:45.744+00:00|10995116277808|2903
2010-11-25T20:18:45.744+00:00|10995116277808|6383
2010-11-25T20:18:45.744+00:00|10995116277808|9510
2010-02-12T22:05:24.513+00:00|32|283
2010-02-12T22:05:24.513+00:00|32|777
2010-02-12T22:05:24.513+00:00|32|796
2010-02-12T22:05:24.513+00:00|32|801
2010-02-12T22:05:24.513+00:00|32|1043
2010-02-12T22:05:24.513+00:00|32|1763
2010-02-12T22:05:24.513+00:00|32|1940
2010-02-12T22:05:24.513+00:00|32|1987
2010-02-12T22:05:24.513+00:00|32|2031
2010-02-12T22:05:24.513+00:00|32|2058
2010-02-12T22:05:24.513+00:00|32|2789
2010-02-12T22:05:24.513+00:00|32|2822
2010-02-12T22:05:24.513+00:00|32|2963
2010-02-12T22:05:24.513+00:00|32|3033
2010-02-12T22:05:24.513+00:00|32|3043
2010-02-12T22:05:24.513+00:00|32|3075
2010-02-12T22:05:24.513+00:00|32|3096
2010-02-12T22:05:24.513+00:00|32|5063
2010-02-12T22:05:24.513+00:00|32|5085
2010-02-12T22:05:24.513+00:00|32|5445
2010-02-12T22:05:24.513+00:00|32|5663
2010-02-12T22:05:24.513+00:00|32|6133
2010-02-12T22:05:24.513+00:00|32|6368
2010-02-12T22:05:24.513+00:00|32|6369
2010-02-12T22:05:24.513+00:00|32|6545
2010-02-12T22:05:24.513+00:00|32|9098
2010-02-12T22:05:24.513+00:00|32|11745
