creationDate|Person.id|Tag.id
2011-02-19T10:23:00.379+00:00|13194139533352|139
2011-02-19T10:23:00.379+00:00|13194139533352|140
2011-02-19T10:23:00.379+00:00|13194139533352|141
2011-02-19T10:23:00.379+00:00|13194139533352|196
2011-02-19T10:23:00.379+00:00|13194139533352|292
2011-02-19T10:23:00.379+00:00|13194139533352|295
2011-02-19T10:23:00.379+00:00|13194139533352|571
2011-02-19T10:23:00.379+00:00|13194139533352|575
2011-02-19T10:23:00.379+00:00|13194139533352|778
2011-02-19T10:23:00.379+00:00|13194139533352|781
2011-02-19T10:23:00.379+00:00|13194139533352|783
2011-02-19T10:23:00.379+00:00|13194139533352|799
2011-02-19T10:23:00.379+00:00|13194139533352|1025
2011-02-19T10:23:00.379+00:00|13194139533352|1170
2011-02-19T10:23:00.379+00:00|13194139533352|1179
2011-02-19T10:23:00.379+00:00|13194139533352|1451
2011-02-19T10:23:00.379+00:00|13194139533352|1545
2011-02-19T10:23:00.379+00:00|13194139533352|1687
2011-02-19T10:23:00.379+00:00|13194139533352|1984
2011-02-19T10:23:00.379+00:00|13194139533352|2002
2011-02-19T10:23:00.379+00:00|13194139533352|2017
2011-02-19T10:23:00.379+00:00|13194139533352|2023
2011-02-19T10:23:00.379+00:00|13194139533352|2040
2011-02-19T10:23:00.379+00:00|13194139533352|2049
2011-02-19T10:23:00.379+00:00|13194139533352|2072
2011-02-19T10:23:00.379+00:00|13194139533352|2077
2011-02-19T10:23:00.379+00:00|13194139533352|2090
2011-02-19T10:23:00.379+00:00|13194139533352|2094
2011-02-19T10:23:00.379+00:00|13194139533352|2107
2011-02-19T10:23:00.379+00:00|13194139533352|2778
2011-02-19T10:23:00.379+00:00|13194139533352|2782
2011-02-19T10:23:00.379+00:00|13194139533352|2783
2011-02-19T10:23:00.379+00:00|13194139533352|2785
2011-02-19T10:23:00.379+00:00|13194139533352|2794
2011-02-19T10:23:00.379+00:00|13194139533352|2797
2011-02-19T10:23:00.379+00:00|13194139533352|2810
2011-02-19T10:23:00.379+00:00|13194139533352|2813
2011-02-19T10:23:00.379+00:00|13194139533352|2817
2011-02-19T10:23:00.379+00:00|13194139533352|2823
2011-02-19T10:23:00.379+00:00|13194139533352|2836
2011-02-19T10:23:00.379+00:00|13194139533352|2851
2011-02-19T10:23:00.379+00:00|13194139533352|2870
2011-02-19T10:23:00.379+00:00|13194139533352|2871
2011-02-19T10:23:00.379+00:00|13194139533352|2885
2011-02-19T10:23:00.379+00:00|13194139533352|2904
2011-02-19T10:23:00.379+00:00|13194139533352|2927
2011-02-19T10:23:00.379+00:00|13194139533352|2959
2011-02-19T10:23:00.379+00:00|13194139533352|2991
2011-02-19T10:23:00.379+00:00|13194139533352|3000
2011-02-19T10:23:00.379+00:00|13194139533352|3024
2011-02-19T10:23:00.379+00:00|13194139533352|3040
2011-02-19T10:23:00.379+00:00|13194139533352|3053
2011-02-19T10:23:00.379+00:00|13194139533352|3055
2011-02-19T10:23:00.379+00:00|13194139533352|3066
2011-02-19T10:23:00.379+00:00|13194139533352|3080
2011-02-19T10:23:00.379+00:00|13194139533352|5132
2011-02-19T10:23:00.379+00:00|13194139533352|5190
2011-02-19T10:23:00.379+00:00|13194139533352|5753
2011-02-19T10:23:00.379+00:00|13194139533352|6394
2011-02-19T10:23:00.379+00:00|13194139533352|6672
2011-02-19T10:23:00.379+00:00|13194139533352|6740
2011-02-19T10:23:00.379+00:00|13194139533352|6891
2011-02-19T10:23:00.379+00:00|13194139533352|7252
2011-02-19T10:23:00.379+00:00|13194139533352|7522
2011-02-19T10:23:00.379+00:00|13194139533352|7583
2011-02-19T10:23:00.379+00:00|13194139533352|8047
2011-02-19T10:23:00.379+00:00|13194139533352|9063
2011-02-19T10:23:00.379+00:00|13194139533352|9310
2011-02-19T10:23:00.379+00:00|13194139533352|9709
2011-02-19T10:23:00.379+00:00|13194139533352|13818
2012-01-10T19:44:54.406+00:00|26388279066632|585
2012-01-10T19:44:54.406+00:00|26388279066632|1444
2012-01-10T19:44:54.406+00:00|26388279066632|6404
2012-01-10T19:44:54.406+00:00|26388279066632|8082
